baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADGRG1	1156.26609381205	-0.43313717790355	0.252846776887924	-1.71304211678973	0.0867047915941443	0.161318479836585
ADGRG2	241.27396928506	-1.55416691489157	0.376354050400503	-4.12953417995018	3.63498962341232e-05	0.000272676841756263
ADGRG5	236.204267611542	0.845543109403003	0.325132728752686	2.60060902710958	0.00930584434765977	0.0272877350665306
ADGRG6	2553.63532488069	0.338735280248471	0.233178102074749	1.45268907000488	0.14631010305638	0.242384576099156
ADGRG7	104.970650012803	0.208010083154991	0.303181478828558	0.686090997242663	0.492655727668255	0.605996482334052
ADGRL1	607.964294170853	-0.980502023437082	0.309367997002745	-3.16937121142618	0.00152769144911246	0.00611974110180951
ADGRL2	1608.60398988755	0.341263089217062	0.192817111808886	1.76987968555048	0.0767471856076215	0.146645986658811
ADGRL4	477.177286425654	-0.631701065558177	0.135896885120935	-4.64838517083025	3.34543774957234e-06	3.6056693881622e-05
ADGRV1	878.557663329572	0.178907065828682	0.291281959803806	0.614205788608347	0.539079348685032	0.64596473117012
ADH1A	15519.8789949684	-0.176593740325254	0.33768914571761	-0.522947635613164	0.601010693884591	0.700801202637656
ADH1B	48682.5600263713	-1.87771611251474	0.340977051512437	-5.50686946287425	3.65270902692258e-08	8.08903340919351e-07
ADH1C	23127.5213427907	-2.01084831418082	0.367092356055047	-5.47777223091861	4.30714052454073e-08	9.34550502683822e-07
ADH4	22901.9245238111	-1.6711883376186	0.440397337918163	-3.79472851838434	0.000147805094502301	0.000873705832147496
ADH5	8321.09679643783	-0.200824989227889	0.118625117501918	-1.69293816905717	0.0904672370489784	0.16678079992112
ADH6	9270.19350867962	-0.690354989872736	0.277801319803291	-2.48506735087354	0.0129526926298279	0.0354386764560549
ADHFE1	1359.2832025007	-0.693437225405729	0.255043156871426	-2.71890151420651	0.00654991070268117	0.0205408117049708
ADI1	19232.2775092029	-0.705493786547891	0.202737394075491	-3.47984045945266	0.000501712452667324	0.00242259202804369
ADIPOR1	6830.78611391989	-0.112502825555972	0.0917577919152378	-1.22608470853241	0.220166799615187	0.331465530391023
ADIPOR2	5410.92613136725	-0.221004938344236	0.135901429764819	-1.6262149612899	0.103903934537298	0.186076233332969
ADK	2093.1439445107	-0.347948858102351	0.153207437267988	-2.27109639262305	0.0231411433327593	0.0563733568777543
ADM	711.891738447384	-0.376521897918587	0.207809580971259	-1.81186014696147	0.0700078086505018	0.136898288462981
ADM2	926.375796219582	0.729022649489594	0.24200316702691	3.01245086353985	0.00259147385998477	0.0095566953539874
ADNP	2809.07720672946	0.20358481751588	0.0850012639069183	2.39507988656284	0.0166167444256482	0.043322584832818
ADNP2	630.866451973416	0.105130772302177	0.107774335464448	0.975471310949137	0.329326525796105	0.448506182963452
ADO	545.734550372386	0.220655595563872	0.0892386291488461	2.47264662925097	0.0134116682917672	0.0364335629233961
ADORA1	179.480128075305	-1.24243731645958	0.39684872141417	-3.130758017897	0.00174355761861637	0.00685933463382176
ADORA2A	101.89552834987	0.253703519219722	0.200289061107462	1.2666868465852	0.205267285059982	0.314145029882111
ADPGK	1217.66297644346	-0.0715124400720153	0.0996272299766262	-0.717800144486532	0.472880524275813	0.588391825234593
ADPRH	246.412302180809	0.0129523305994487	0.154017626751553	0.0840964172259462	0.932979773194587	0.953815732460218
ADPRHL1	132.524038103397	0.0287517319312919	0.25280613216345	0.113730358062291	0.90945154639847	0.937822411053403
ADPRHL2	1138.63775741113	0.19186507695165	0.109045096333721	1.75950210878321	0.0784922623812733	0.149194485753478
ADPRM	296.403101404562	0.18192499233137	0.138437245472698	1.31413328624231	0.188801354296505	0.294547392209925
ADRA1A	177.289079896207	-1.94261367595142	0.370175713667532	-5.247815035473	1.53913708638515e-07	2.75788671564586e-06
ADRA1B	129.779898772996	-1.78985824940138	0.273756816286951	-6.53813217759391	6.22918622575449e-11	3.3073404735512e-09
ADRA2A	114.442963017509	-2.12979842000319	0.373759513681903	-5.69831226240253	1.20999277951233e-08	3.19907274664943e-07
ADRA2C	339.618840504534	-0.528998719642973	0.396348512493763	-1.33468072407941	0.181980865039258	0.286181367635784
ADRB2	313.205175096945	-2.07631616816193	0.273178300983958	-7.60058965402181	2.94784455801292e-14	4.24325847211749e-12
ADRM1	5620.11794323459	0.165067383980919	0.0992142458033516	1.66374680011268	0.096163039461022	0.175088385619578
ADSL	2373.16728787642	0.495181280710825	0.105443451730363	4.69617859226658	2.65073800726432e-06	3.0070324767171e-05
ADSS	1536.223691231	0.287599154175041	0.105735177638526	2.71999499691813	0.00652829040483577	0.0204829261793769
ADSSL1	607.802914410348	-0.277690921894799	0.228497527578978	-1.21529070724329	0.224255234916718	0.336019728006717
AEBP1	3576.07805681696	-2.24798807564185	0.324327363813552	-6.93123160873396	4.1719235739321e-12	3.39919936479814e-10
AEBP2	582.621028317192	0.175345594342849	0.100441435757851	1.74574958053747	0.0808544755833394	0.152625634734396
AEN	1135.22164058095	-0.0691114755559258	0.143736104294238	-0.480821961157719	0.630643040523972	0.725786902848605
AFAP1	410.675483799627	-0.453116278263341	0.223898160597583	-2.02376061086869	0.0429947888434929	0.0932548888252441
AFAP1L1	446.796666992612	-0.101268910548289	0.1368300153151	-0.740107426832342	0.459234812621138	0.575209030020965
AFAP1L2	126.83801566077	-0.740305467794528	0.201155904552233	-3.6802572086682	0.000232998814265321	0.00127686109932624
AFDN	3447.7651476613	0.0149033821787845	0.133526153979548	0.111613955278508	0.911129506454137	0.939185451632189
AFF1	1598.85455927096	-0.402874925968905	0.121777828164974	-3.30827813272482	0.000938715315141538	0.00406316635738678
AFF3	547.79204017859	0.353659893844287	0.276138335508601	1.28073450284584	0.200286936450022	0.308380943868556
AFF4	3654.41558013755	-0.184544133125404	0.128679503512058	-1.43413774601727	0.15153295817725	0.248999172144378
AFG1L	171.200150214065	0.134663475337697	0.091385205018185	1.47358071047606	0.140594518135497	0.234989289439475
AFG3L2	2199.07291079181	-0.25309101907467	0.105582191916031	-2.39709949643736	0.0165254357151223	0.0431018763216044
AFM	6611.88406813558	-1.3189442160812	0.337163652104386	-3.91188139008783	9.15798894498962e-05	0.000583579669367145
AFMID	4518.92980637801	0.0408936727103228	0.139069061789034	0.294052984785055	0.768717416099543	0.834945708884047
AFP	52886.1021315835	4.68439527128608	0.531967317695372	8.80579523490309	1.29928055376419e-18	4.80919416400432e-16
AFTPH	1308.01024040458	0.16115456628773	0.0862378611379714	1.86872174426844	0.0616615371874789	0.124079716412518
AGA	825.762500348417	0.352141958128103	0.142632626537644	2.46887382414686	0.0135539000303352	0.03673864418286
AGAP1	783.488457609748	0.289407600763594	0.140941162721394	2.05339302710083	0.0400344750308814	0.0879509282728621
AGAP2	135.79083845962	-0.264860775341122	0.158892544354298	-1.666917578905	0.095530794919546	0.174211915566261
AGAP3	2853.23741462274	0.102245357300045	0.0962275768578163	1.06253696329817	0.287991986833548	0.405943089376937
AGAP6	191.594518609295	0.638064641309444	0.146490446279084	4.3556740901304	1.32658033586812e-05	0.000117069810975283
AGBL2	109.910920754583	0.46771080254368	0.2361691064557	1.9804063688212	0.0476578848951728	0.101131514957734
AGBL3	163.400489701179	0.51990675825856	0.146551630473759	3.5476013236963	0.000388756187388131	0.0019558587990731
AGBL5	1051.74076063774	0.0234943826954111	0.119071803027441	0.197312731461676	0.843582816925882	0.890895524029901
AGER	113.559679934708	0.352143791016905	0.143468814643165	2.45449711069792	0.0141081798270352	0.0378763355603315
AGFG1	2072.93147377021	-0.0904689327739682	0.0888140529516651	-1.01863308527541	0.308377190999258	0.427235654533382
AGFG2	4749.19961825448	0.148144156497195	0.144053829876567	1.02839443161027	0.30376432680459	0.422828715349034
AGGF1	1184.29008236482	-0.142367384251653	0.0760404340183805	-1.87225896445094	0.0611707849926162	0.123226173158038
AGK	812.279208347914	0.0666144097619007	0.0930375637796534	0.715994777331742	0.473994573778691	0.589365553633069
AGL	1251.69741409636	-0.622990559063926	0.152753216500933	-4.07841205137648	4.53443492365974e-05	0.000329095823170935
AGMAT	2661.507567052	0.23204891259863	0.187414998914267	1.23815550485786	0.215658406380938	0.326652011535724
AGMO	2503.00655387573	-0.357604637220162	0.209847473707268	-1.70411695171995	0.0883592402713303	0.163785084806851
AGO1	979.787411556216	0.177882169192962	0.106765434380829	1.66610261293427	0.0956929782079047	0.174409472802955
AGO2	1455.74119378155	0.62437678762177	0.14161886446897	4.40885322702597	1.03919420017541e-05	9.53453318928642e-05
AGO3	410.727241291219	-0.0393726678797814	0.107340149660054	-0.366802804025096	0.713766115905168	0.792292008529814
AGO4	620.352777157991	-0.0742778309535175	0.102632880359819	-0.723723534729883	0.469235481534538	0.58485142036559
AGPAT1	3226.47364526563	0.197950869640213	0.109280086962979	1.81140841979082	0.070077653592535	0.137014186883684
AGPAT2	5884.76130123538	0.840640491365989	0.192296604251017	4.37158261135308	1.23349161294203e-05	0.000110054296457741
AGPAT3	5829.17727186641	0.147893967841856	0.108083715988694	1.36832793440713	0.171209450658781	0.272953289845497
AGPAT4	204.011345869106	0.707928598381948	0.264626650270384	2.67519767059975	0.00746852004719585	0.0227924657907523
AGPAT5	1045.00825887837	-0.234597585998805	0.192413310809597	-1.21923782201821	0.222753940485105	0.334272825087981
AGPS	1997.5153475629	0.276847392314345	0.103073825166963	2.68591363390168	0.00723317828954104	0.0222367880258671
AGR2	208.835680507937	0.397383409399366	0.677490432169901	0.586552061151043	0.557504586955751	0.662069613216581
AGRN	6753.54835231722	0.0416816407410359	0.165967014811432	0.251144125164833	0.801702681908643	0.859986606286866
AGT	130736.884820326	0.631492642255345	0.177247567411335	3.56277184210857	0.000366959594171774	0.00186503002844069
AGTPBP1	303.193348236781	-0.279640282944121	0.116006531693547	-2.41055636145422	0.0159282100681458	0.0418186604089975
AGTR1	1674.63468929425	0.738700386910296	0.221153211824112	3.34022002582446	0.000837120390562329	0.00371527737572284
AGTRAP	1042.53489180563	0.195008003720447	0.156438697085855	1.24654581860538	0.212564078953281	0.322681936119025
AGXT	51294.4633318782	-0.29662127100248	0.306215736805857	-0.968667626610386	0.332711049860182	0.451952569040438
AGXT2	1575.62580156716	-0.610983196265574	0.325678836559503	-1.87602978050416	0.0606511907064296	0.12240787904686
AHCTF1	1823.02428139082	0.0844713712526251	0.112828495976927	0.748670542146544	0.454055802884561	0.570542475884528
AHCY	13587.4133143599	0.840889021246227	0.129958268061338	6.47045419879972	9.77087671907432e-11	4.83136289677892e-09
AHCYL1	4577.34893813492	-0.404684874162607	0.100538534257376	-4.02517181249752	5.69337317329401e-05	0.000394848230514047
AHCYL2	529.359657425273	-0.423356248643291	0.116923457190262	-3.62079824542298	0.000293695477812097	0.00154604831981134
AHDC1	664.72710130139	-0.22780613722858	0.139243285186638	-1.63602960762693	0.101833390996439	0.183229386160953
AHI1	233.176574950815	-0.0688257340119919	0.143725428034457	-0.478869570633606	0.632031419798276	0.726813320011551
AHNAK	17279.0820785275	-0.0664402824746552	0.129565031643849	-0.512794861635875	0.608094824484154	0.706778265306591
AHNAK2	115.278483596278	-0.790322627178931	0.3910800568649	-2.02087172001192	0.0432930460746988	0.0936522917996682
AHR	3157.5561593688	-0.187220134714889	0.174889626319337	-1.07050451564827	0.284392277488055	0.402260285495988
AHSA1	3595.6493811959	0.118465636549197	0.100069865791922	1.18382927379483	0.236480651656035	0.349646980393053
AHSG	150536.867925565	0.964644965962756	0.308788126809657	3.12397039332209	0.00178428409405101	0.0069919541556052
AIDA	709.083394994284	-0.179537463579261	0.114850860800254	-1.5632226204339	0.118000241343136	0.205303938571088
AIF1	874.658669870145	0.00637625684081695	0.236226333786087	0.0269921508691361	0.978465994451087	0.984886198941752
AIF1L	390.126666760096	-0.179125257151476	0.242409537574205	-0.738936507795792	0.459945552472867	0.575765255801139
AIFM1	5136.8560355667	-0.264738521846997	0.14568629807354	-1.81718202293369	0.0691892466725029	0.135666216231614
AIFM2	2193.43608977554	0.393625600617649	0.146776371037667	2.68180496516454	0.0073226137262521	0.0224531268221529
AIFM3	117.373378484547	0.672210885888935	0.226699380752174	2.96520830210733	0.00302478044939025	0.0108398425233335
AIG1	5632.4101134661	-0.0400327671052045	0.152285849028807	-0.262879101114849	0.792643764843163	0.853803938932667
AIMP1	1907.8076735305	0.0405114037723154	0.110384078256013	0.367004049971388	0.713615997048673	0.792193251222412
AIMP2	1065.23384961433	-0.235130713554717	0.11805693853119	-1.99167212431648	0.0464070441636318	0.0990939932651806
AIP	2337.51053694802	0.147467716827034	0.116525361328897	1.2655418112011	0.205677170108961	0.314586509889208
AJM1	248.727619741828	0.609132378455899	0.17044459915478	3.57378515644693	0.000351857665964556	0.00179673475071771
AJUBA	2152.16162532117	0.431057527985482	0.161601726875928	2.66740669371951	0.00764391109226713	0.0232076091399861
AK1	473.837470281026	0.235826038358428	0.156754641865759	1.5044277831363	0.132471255036425	0.224393973456706
AK2	4667.8865480928	-0.101607203562253	0.111139783056918	-0.914228917562456	0.360596572241535	0.478199262297992
AK3	4262.10108019327	-0.450505903467014	0.12525437522073	-3.59672788014877	0.000322245284265241	0.00167435519398924
AK4	5214.82548287166	0.170579693952344	0.206063114033045	0.827803145423637	0.407781993072758	0.525470229038971
AK6	841.996583292267	0.242257665703197	0.0959472041432695	2.52490594036961	0.0115729259604473	0.0323467650091897
AK9	108.170224625205	0.122155297330134	0.146080125288565	0.836221197707967	0.403030475323416	0.521083813155175
AKAP1	4230.88410130518	0.121240263552432	0.106880342195697	1.13435512145388	0.256645616110702	0.37160496934256
AKAP10	429.050869817356	0.174844790572795	0.118907960596573	1.4704212375318	0.141447702961641	0.236076918830945
AKAP11	828.564915595004	-0.292729104357408	0.131009808641875	-2.23440601426727	0.0254563703408743	0.0608912994398128
AKAP12	990.629677254366	-0.82628304421826	0.266317893080993	-3.10261933458211	0.00191816195537876	0.0074217920715726
AKAP13	2716.91795545472	-0.51444968542618	0.110668341222667	-4.64857139578064	3.34241929751985e-06	3.60541565356949e-05
AKAP17A	1523.49140376815	0.161443323985822	0.106513640912887	1.51570561856823	0.129593806302875	0.221087464223742
AKAP6	150.024181293724	-1.13943829852255	0.188296123074094	-6.05131045674361	1.43672260648221e-09	4.95019717206835e-08
AKAP7	514.734068009967	-0.431661745652552	0.193480411533034	-2.23103590814335	0.0256787505568631	0.0613665769164659
AKAP8	990.414772371251	0.169810928424203	0.0739001797560217	2.29784188597141	0.0215707898493078	0.0532487771527786
AKAP8L	1640.66239425762	0.381775940467491	0.0868010494380315	4.39828715135578	1.09108559209732e-05	9.93324936445593e-05
AKAP9	1950.05784176583	-0.451046522266393	0.161555854524748	-2.79189215143733	0.0052400818351216	0.0170351970323715
AKIP1	732.370156100297	-0.0425007658224558	0.0979021187081847	-0.434114872928718	0.664205025709107	0.752428830715414
AKIRIN1	1453.92226755314	-0.00204838038186703	0.112077658071123	-0.0182764381154999	0.985418323987501	0.990019151067707
AKIRIN2	1692.58763196297	-0.0552483432677466	0.113872071059772	-0.485179050082847	0.627549341551949	0.723365221087774
AKNA	876.552789178584	0.0883896541426153	0.169763451429948	0.520663625757448	0.602601117710624	0.702284724812913
AKR1A1	8871.92657267698	-0.314393969844497	0.140307002805626	-2.24075750716479	0.025041786808222	0.0600771015000955
AKR1B1	1213.32864076834	-0.66241509307454	0.285456366066955	-2.32054762765097	0.020311271575469	0.0506803781317799
AKR1B10	28497.9311978368	-0.298810596075186	0.423780449599211	-0.70510708164519	0.480743599829282	0.595414147425304
AKR1B15	269.130075389929	-0.0956799902368165	0.501524092011985	-0.190778452642171	0.848699170914502	0.894039499040281
AKR1C1	28015.5380791844	0.0465697885061111	0.289083786559636	0.161094432380088	0.872019025290991	0.910975443322699
AKR1C2	16986.0331444758	-0.927343730171942	0.313838977708701	-2.95483925209788	0.00312832000563429	0.0111461456746403
AKR1C3	18797.7116269112	0.311809948167658	0.187420252389893	1.66369399353382	0.0961735972264701	0.175088385619578
